county_state,total_cases,total_fatalities,death_rate,total_tests,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,county,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Highlands County, Florida",2545.0,110.0,0.04322200392927309,23622,1017.29,0.106,100987,88201,12786,41026,3214,2579,6672,6434,6937,7808,3305,2410,849,818,37314,55174,23722,35994,30834,102101,20005,69021,9162,231,1490,15,85,2092,102101,49727,52374,4835,4612,5231,4569,4807,9689,8984,10261,6473,7108,17349,13314,4869,53.4,4.322200392927309,2.492629846916289,23.135914437664667,100.36567743711231,Florida,Highlands,2,12465,13371,36949,3259,25836,11113,2423,42727,41191,18183,66569,35532,33743,25718,37771,0.8733896442116312,0.1266103557883688,0.07834056452006045,0.06286257495246916,0.16262857699995126,0.1568273777604446,0.16908789548091455,0.19031833471457124,0.08055867011163652,0.058743235996685024,0.02069419392580315,0.019938575537464046,0.19593343845799746,0.6760070910177177,0.0897346744889864,0.002262465597790423,0.014593392816916585,0.00014691335050587162,0.0008325089861999392,0.020489515283885564,0.4870373453736986,0.5129626546263014,0.04735506997972596,0.045170958168872,0.05123358243308097,0.0447498065640885,0.04708083172544833,0.09489623020342602,0.08799130272965006,0.10049852596938326,0.06339800785496713,0.06961733969304904,0.16991998119509116,0.13040028990901167,0.04768807357420593,0.3038317164724809,0.3259152732413592,0.9006239945400478,0.07943742992248817,0.6297469897138399,0.2708770048262077,0.0237314032183818,0.4184777818042919,0.40343385471249055,0.1780883634832176,0.6519916553216912,0.3480083446783087,0.3304864790746418,0.25188783655400043,0.3699376107971518
"Lee County, Florida",22711.0,506.0,0.022279952445951302,159468,782.0169999999997,0.079,713427,611685,101742,271861,16873,11478,26419,29204,39161,54029,33559,34368,12656,14114,54691,77846,31924,41346,36930,718679,149116,487378,58965,1181,11224,211,1814,8790,718679,351918,366761,33878,34888,38402,37240,36430,77857,74602,86752,48381,52227,110307,64088,23627,48.1,2.2279952445951303,3.160103467612105,22.189044065570307,919.0068758096054,Florida,Lee,3,54770,68365,210723,47024,123135,87588,11996,333297,297667,87715,520657,198022,258695,209735,226622,0.8573897539622134,0.14261024603778666,0.06206480517617459,0.04222010512725253,0.0971783374592163,0.10742254313785353,0.1440478774079401,0.19873759016556256,0.12344175883999545,0.12641754425975038,0.04655320182004775,0.05191623660620685,0.20748623516201253,0.6781581206630498,0.08204636562359552,0.001643292763528641,0.015617542741613432,0.00029359421939419405,0.002524075421711223,0.012230773405094623,0.4896734146955734,0.5103265853044265,0.047139265235244115,0.04854462145130162,0.05343414792974332,0.05181729256037814,0.05069022470393597,0.10833348407286146,0.10380434102012163,0.12071035886675414,0.0673193456327512,0.07267083078815438,0.15348577042045194,0.0891747219551427,0.03287559536315935,0.2014632477626434,0.2514704205457936,0.7751130173139951,0.17297074607979812,0.452933668308437,0.32217934900555795,0.016691735809728686,0.4637633769735863,0.4141863057081117,0.12205031731830206,0.724463912261246,0.27553608773875404,0.3599590359534646,0.291834045519627,0.3153313231637491
"Collier County, Florida",14087.0,253.0,0.017959821111663242,89967,1996.315,0.065,362009,302275,59734,140942,5842,4319,11331,12886,18074,26143,17628,19900,9424,15395,65675,106539,43256,42175,38407,363922,100061,230233,24703,659,4406,0,559,3301,363922,179336,184586,16696,17191,19112,18503,17710,35059,35867,43314,22936,25255,57288,40319,14672,50.3,1.7959821111663241,3.8708844202878634,24.721506256835262,182.2968820050944,Florida,Collier,3,21492,30960,96223,29324,52452,43771,4519,160138,148793,54991,251643,112279,124271,102117,122862,0.8349930526589118,0.1650069473410882,0.041449674334123256,0.03064381092931844,0.08039477231769096,0.09142767947098808,0.1282371471953002,0.18548764740105855,0.12507272495068894,0.14119283109364136,0.0668643839309787,0.10922932837621148,0.2749517753804387,0.6326438082885893,0.06787993031473777,0.001810827594924187,0.012106989959386902,0.0,0.0015360434378795455,0.009070625024043613,0.4927869158775782,0.5072130841224218,0.04587796286017334,0.04723814443754431,0.052516748094371866,0.050843312577970014,0.048664274212606,0.09633657761828084,0.09855683360720156,0.119020009782316,0.06302449425975896,0.06939673886162419,0.15741834788773418,0.11079022427882898,0.04031633152158979,0.15248825758113266,0.21966482666628825,0.6827134565991685,0.20805721502462005,0.37215308424742094,0.31056037235174755,0.012417496056847345,0.4400338534081479,0.4088595907914333,0.15110655580041876,0.691475096311847,0.3085249036881529,0.3414770198009464,0.2806013376492765,0.33760531102818736
"Miami-Dade County, Florida",181942.0,3612.0,0.01985248046080619,1032525,1898.753,0.068,2690040,2202156,487884,870051,82208,51145,101199,91492,116434,145327,92119,98564,40549,51014,48982,75744,26838,38247,32874,2715516,1845646,365131,436864,2321,41372,590,7370,16222,2715516,1318627,1396889,157507,148896,153683,157350,175212,388968,380348,403554,174395,152250,226265,135591,61497,39.7,1.985248046080619,6.700089412104367,38.02316023915896,1430.1575823711667,Florida,Miami-Dade,3,234552,207926,679924,139113,442478,237446,26503,1561964,956464,197088,2292163,423353,1181616,958297,514106,0.8186331801757595,0.18136681982424047,0.09448641516416854,0.05878391036847265,0.11631387125582293,0.10515705401177633,0.13382433903299926,0.16703273716138478,0.10587770142210054,0.11328531315980328,0.046605313941366654,0.058633344482105075,0.6796667741968746,0.13446100115042592,0.16087697513106164,0.0008547178510456206,0.015235410139362096,0.00021726994059324267,0.0027140329867325398,0.005973818603904378,0.4855898473807556,0.5144101526192444,0.058002604293254025,0.054831567923002485,0.056594400474900525,0.057944788393808025,0.0645225437817343,0.14323907500452954,0.1400647243470486,0.1486104298409584,0.06422168015213314,0.056066692297154566,0.08332302221750856,0.049931946635556564,0.022646524638411263,0.2695841967884641,0.23898139304477556,0.7814760284167249,0.15989062710116994,0.5085655898332396,0.2729104385834853,0.009759839382275782,0.5751997042182775,0.3522218245077547,0.07257847127396783,0.8440985065085236,0.1559014934914764,0.4351349798712289,0.3528968343401401,0.1893216611502197
"Monroe County, Florida",2186.0,25.0,0.011436413540713631,20662,983.0269999999999,0.054000000000000006,74327,61114,13213,30982,1656,1275,1937,2948,3861,5324,4608,4488,2002,2883,67023,99583,43477,43108,39879,76325,18206,51024,5024,98,970,107,93,803,76325,39822,36503,3550,2952,3185,3417,3621,9298,9553,11577,6463,6446,10193,4694,1376,47.3,1.143641354071363,2.864068129708484,27.07107762856207,77.64283178386758,Florida,Monroe,2,4868,6809,21609,6490,11677,9932,1101,35576,34679,6070,60062,16263,26023,27593,21333,0.8222314905754302,0.1777685094245698,0.05345039054935124,0.04115292750629398,0.06252017300367955,0.09515202375572912,0.12462074753082435,0.17184171454392874,0.14873152152862953,0.1448583048221548,0.06461816538635337,0.09305403137305532,0.2385325908942024,0.6685096626269244,0.06582377988863412,0.0012839829675728794,0.012708811005568293,0.0014018997707173273,0.0012184736324926302,0.01052079921388798,0.5217425483131346,0.4782574516868654,0.04651162790697674,0.03867671143137897,0.04172944644611857,0.044769079593842125,0.04744186046511628,0.12182115951523093,0.12516213560432365,0.1516803144448084,0.08467736652472978,0.08445463478545692,0.13354733049459547,0.0615001637733377,0.018028169014084508,0.15712349105932474,0.21977277128655348,0.6974694984184365,0.20947647020850813,0.3768962623458783,0.3205732360725583,0.014425155584670816,0.4661120209629872,0.4543596462495906,0.0795283327874222,0.7869243367179823,0.21307566328201769,0.3409498853586636,0.3615198165738618,0.2795021290533901
"Santa Rosa County, Florida",5863.0,86.0,0.014668258570697597,40906,1012.3789999999999,0.102,161516,145370,16146,61345,2746,2009,4625,4715,8070,12395,9383,10419,3957,3026,66242,83602,30904,53413,37135,170442,9199,140846,10062,733,3189,259,274,5880,170442,87175,83267,9728,10196,11101,10908,10022,22904,22169,24525,12214,10482,15955,8101,2137,39.7,1.4668258570697597,3.4398798418230245,23.99995306321212,168.35789758578557,Florida,Santa Rosa,3,9380,12785,43943,14376,22165,21778,7146,97028,63176,10238,144249,26193,74859,58908,34538,0.9000346714876545,0.09996532851234552,0.04476322438666558,0.03274920531420654,0.07539326758497025,0.07686037981905616,0.1315510636563697,0.20205395712772026,0.15295460102697855,0.1698426929660119,0.06450403455864373,0.049327573559377294,0.053971438964574465,0.8263573532345314,0.05903474495722885,0.004300583189589421,0.01871017706903228,0.0015195785076448293,0.0016075849849215569,0.034498539092477215,0.511464310439915,0.48853568956008503,0.057075134063200375,0.059820936154234276,0.06513066028326353,0.06399831027563628,0.058800061017824236,0.1343800237030779,0.13006770631651826,0.14389059034744958,0.0716607408971967,0.061498926320977226,0.09360955633001257,0.047529364827918,0.012537989462691121,0.15290569728584236,0.20841144347542587,0.7163256989159671,0.23434672752465566,0.36131714076126825,0.35500855815469884,0.04192628577463301,0.5692728318137549,0.3706598138956361,0.06006735429060912,0.8463230893793783,0.15367691062062167,0.4392051254972366,0.3456190375611645,0.20263784747890776
"Walton County, Florida",2357.0,29.0,0.01230377598642342,15452,1037.742,0.106,63776,55169,8607,26432,1652,1374,2748,2597,3941,4624,2690,3729,1300,1777,53785,81950,33731,41394,36304,65858,4029,55560,3085,301,632,92,47,2112,65858,33317,32541,3876,3284,4022,3406,3061,8064,8090,9131,5137,5003,8084,3674,1026,43.7,1.2303775986423422,3.578912205047223,23.462601354429232,63.46278747511424,Florida,Walton,3,5774,6538,19626,5029,12312,7314,2552,33803,27355,4700,53074,12784,25713,22358,16761,0.8650432764676367,0.13495672353236327,0.0625,0.05198244552058112,0.10396489104116224,0.0982521186440678,0.14909957627118645,0.17493946731234866,0.10177058111380144,0.14107899515738498,0.04918280871670702,0.06722911622276029,0.06117707795560145,0.8436332715843178,0.04684320811442801,0.004570439430289411,0.009596404385192384,0.0013969449421482585,0.0007136566552279147,0.0320689969327948,0.5058914634516687,0.4941085365483313,0.05885389778007227,0.04986486076103131,0.06107078866652495,0.05171733122779313,0.04647878769473717,0.1224452610161256,0.12284004980412402,0.13864678550821466,0.07800115399799569,0.07596647332138844,0.1227489446992013,0.055786692581007616,0.015578972941783837,0.21844733656174334,0.24735169491525424,0.7425090799031477,0.190261803874092,0.4657990314769976,0.2767100484261501,0.03875003796046039,0.5132709769504085,0.4153633575268001,0.07136566552279146,0.8058853897780073,0.1941146102219928,0.3904309271462844,0.3394879893103344,0.2545021106015974
"Jackson County, Florida",3100.0,83.0,0.026774193548387098,17969,918.177,0.139,40870,36236,4634,16894,1703,1399,2294,2326,2457,3158,1754,1245,345,213,39002,51417,18882,36774,30636,48472,2314,31672,13007,302,134,58,90,895,48472,26784,21688,2371,2192,2826,2922,2791,6515,6719,6590,3546,3019,5123,2900,958,41.6,2.67741935483871,6.39544479287011,37.070886284865495,52.79156415375249,Florida,Jackson,3,5396,4783,15091,1590,10179,4912,1345,26336,18278,3858,39491,8981,19617,16855,11042,0.8866160998287252,0.11338390017127475,0.10080501953356223,0.0828104652539363,0.13578785367586124,0.13768201728424292,0.1454362495560554,0.18693027110216645,0.1038238427844205,0.0736948028885995,0.02042145140286492,0.01260802651829052,0.04773890080871431,0.6534081531605875,0.2683404852285856,0.006230401056279914,0.00276448258788579,0.0011965670902789238,0.0018567420366397095,0.018464268031028224,0.5525664301039775,0.4474335698960225,0.04891483743191946,0.04522198382571382,0.058301699950486875,0.06028222478956924,0.05757963360290477,0.1344074929856412,0.1386161082686912,0.13595477801617428,0.07315563624360455,0.062283380095725364,0.10568988281894702,0.0598283545139462,0.01976398745667602,0.3194033384633598,0.28311826684029834,0.8932757191902451,0.09411625429146442,0.6025216053036581,0.2907541138865869,0.027747978214226768,0.5433239808549265,0.3770836771744512,0.07959234197062222,0.8147177752104308,0.18528222478956924,0.40470787258623536,0.34772652252847003,0.2278016174286186
"Washington County, Florida",1216.0,24.0,0.01973684210526316,7384,584.677,0.125,21882,19075,2807,8484,856,695,1104,1300,1249,1622,822,540,202,94,37188,50278,18112,37530,31191,24566,887,19034,3747,296,149,112,17,324,24566,13231,11335,1256,1526,1252,1475,1429,3362,3235,3449,1894,1425,2631,1196,436,41.8,1.973684210526316,4.9499307986648216,30.05780346820809,42.0163611703556,Florida,Washington,3,2655,2549,7648,742,5204,2444,749,13535,9399,1632,20303,4263,10300,8578,5252,0.8717210492642354,0.12827895073576456,0.10089580386610088,0.08191890617633192,0.13012729844413012,0.15322960867515326,0.14721829325789726,0.1911834040546912,0.09688826025459688,0.06364922206506365,0.023809523809523808,0.01107967939651108,0.03610681429618171,0.7748107139949524,0.15252788406741025,0.01204917365464463,0.006065293495074493,0.004559146788243915,0.0006920133517870228,0.013188960351705609,0.5385899210290646,0.4614100789709354,0.051127574696735324,0.062118374989823325,0.05096474802572661,0.060042334934462274,0.058169828217862075,0.1368558169828218,0.1316860701782952,0.14039729707726126,0.07709842872262476,0.05800700154685338,0.1070992428559798,0.048685174631604655,0.017748107139949523,0.3129420084865629,0.30044790193305043,0.9014615747289014,0.08745874587458746,0.6133899104196134,0.28807166430928804,0.030489294146381175,0.5509647480257266,0.3826019702027192,0.06643328177155418,0.826467475372466,0.173532524627534,0.4192786778474314,0.3491817959781812,0.21379141903443785
"Nassau County, Florida",2429.0,50.0,0.02058460271716756,23988,648.68,0.083,79567,70776,8791,31241,1552,1118,2056,3152,3720,5964,4252,5318,2192,1917,66297,88805,35335,54355,40248,80578,3257,70385,4816,274,821,0,40,985,80578,39956,40622,4009,4120,5014,4500,4015,8749,9846,10950,6341,6199,10619,4782,1434,45.0,2.058460271716756,3.0144704509915856,29.76991238303259,124.2184127767158,Florida,Nassau,3,4726,6872,21814,7510,11598,10216,1299,40253,34109,6216,63743,16835,30407,27137,21600,0.8895144972161826,0.1104855027838174,0.049678307352517534,0.0357863064562594,0.06581095355462373,0.10089305720047374,0.1190742933964982,0.1909029800582568,0.13610319772094362,0.17022502480714444,0.07016420729169999,0.06136167216158254,0.04042046216088759,0.8735014520092332,0.05976817493608678,0.003400431879669389,0.010188885303680905,0.0,0.0004964134130904217,0.012224180297351634,0.4958673583360223,0.5041326416639778,0.04975303432698752,0.05113058154831344,0.062225421330884365,0.05584650897267244,0.04982749633895108,0.10857802377820247,0.12219216163220732,0.13589317183350294,0.0786939363101591,0.0769316686936881,0.1317853508401797,0.05934622353495991,0.017796420859291617,0.15127556736340067,0.21996735059697192,0.698249095739573,0.2403892320988445,0.37124291796037256,0.32700617777920044,0.016121025590111446,0.4995532279282186,0.42330412767752973,0.07714264439425153,0.7910720047655687,0.20892799523443126,0.3773610662960113,0.33677926977586936,0.2680632430688277
"Glades County, Florida",595.0,6.0,0.01008403361344538,1661,806.618,0.184,12147,9731,2416,4433,279,422,504,696,795,852,298,410,96,81,39879,53454,21020,41576,26925,13363,2790,8053,1762,516,54,0,12,176,13363,7303,6060,439,664,744,745,715,1575,1543,1720,917,838,1889,1244,330,47.2,1.008403361344538,4.4525929806181255,12.429843597994466,16.566701958052015,Florida,Glades,3,1205,1491,3846,506,2696,1150,704,6425,5364,1574,9900,3463,4882,4180,3971,0.8011031530419034,0.19889684695809665,0.06293706293706294,0.09519512745319196,0.11369275885404917,0.1570042860365441,0.17933679224001806,0.1921949018723212,0.06722309948116399,0.09248815700428603,0.021655763591247462,0.018272050530115047,0.20878545236848012,0.6026341390406346,0.13185661902267454,0.038614083663847935,0.00404100875551897,0.0,0.0008980019456708823,0.01317069520317294,0.5465090174362044,0.4534909825637956,0.032851904512459784,0.049689440993788817,0.0556761206315947,0.05575095412706728,0.05350594926289007,0.1178627553693033,0.11546808351418095,0.12871361221282646,0.06862231534834992,0.06271046920601661,0.14136047294769138,0.09309286836788147,0.024695053505949263,0.2718249492443041,0.3363410782765621,0.8675840288743515,0.1141439205955335,0.6081660275208662,0.25941800135348525,0.05268278081269176,0.4808052084112849,0.4014068697148844,0.11778792187383072,0.7408516051784779,0.2591483948215221,0.365337124897104,0.3128040110753573,0.2971638105215895
"Charlotte County, Florida",3509.0,157.0,0.04474209176403534,39463,681.107,0.08,173508,153951,19557,76150,3989,3824,9381,8860,12694,15455,8896,7877,2550,2624,49225,66950,30528,40153,36244,176954,12443,148899,9374,382,2209,115,409,3123,176954,86278,90676,5386,5770,6632,6878,7068,13070,13282,19905,14764,15153,37174,22535,9337,58.6,4.4742091764035345,1.9830012319585881,22.301276037840342,259.80352573090573,Florida,Charlotte,1,17194,21554,63099,10427,38748,24351,4029,58086,86996,31872,107908,69046,44804,47951,74862,0.8872847361504945,0.1127152638495055,0.052383453709783326,0.050216677609980304,0.12319107025607355,0.11634931057124095,0.1666973079448457,0.2029546946815496,0.1168220617202889,0.10344057780695996,0.0334865397242285,0.034458305975049244,0.07031770968726336,0.8414559716084407,0.052974219288628686,0.0021587531222803666,0.012483470280411859,0.000649886411157702,0.002311335149247827,0.01764865445256959,0.487573041581428,0.5124269584185721,0.03043728878691637,0.0326073442815647,0.037478666772155465,0.038868858573414565,0.03994258394837076,0.07386100342461882,0.07505905489562259,0.11248686099212224,0.08343411282028097,0.0856324242458492,0.2100771952032732,0.1273494806559897,0.05276512539982142,0.22579120157583715,0.28304661851608665,0.8286145764937624,0.13692711753118844,0.5088378200919238,0.3197767564018385,0.02276862913525549,0.3282548006826633,0.4916305932615256,0.18011460605581112,0.6098081987409157,0.39019180125908426,0.2531957457870407,0.2709800287080258,0.4230591001051121
"Sarasota County, Florida",9392.0,330.0,0.035136286201022146,107538,556.869,0.061,408311,361917,46394,180551,8610,7197,16744,18285,25507,34840,22248,24344,9853,12923,58644,85906,39364,47616,39055,412144,36988,343573,18214,585,6741,96,475,5472,412144,196433,215711,14882,16656,17191,18040,17292,34562,35586,48449,30382,33263,74199,49300,22342,55.5,3.5136286201022147,2.278815171396405,26.092336659031798,740.1094332778446,Florida,Sarasota,2,32551,43792,133431,34197,76343,57088,6628,154209,186293,71642,266303,145841,118623,114417,156762,0.8863758262696817,0.11362417373031833,0.04768735703485442,0.039861313423907925,0.09273833985965184,0.10127332443464727,0.14127310289059603,0.1929648686520706,0.12322280131375622,0.1348317096000576,0.05457183842792341,0.07157534436253468,0.08974533172871617,0.8336236849256571,0.044193291665049116,0.0014194068092705462,0.016355933848363678,0.0002329282969059358,0.0011525098023991616,0.013276912923638341,0.4766125431887884,0.5233874568112116,0.03610873869327225,0.04041305951317986,0.04171114950114523,0.0437711091269071,0.04195620948018169,0.08385903955898909,0.08634360805931908,0.11755357350828835,0.07371695329787648,0.08070722854148064,0.18003173648045342,0.11961838580690246,0.05420920843200435,0.18028701031841415,0.2425464273252433,0.7390211076094843,0.18940354802798104,0.4228334376436575,0.3161876699658268,0.016081757832213984,0.3741629139329943,0.4520094918280989,0.1738275942389068,0.6461406692806397,0.3538593307193602,0.2878193058736752,0.2776141348654839,0.3803573508288365
"DeSoto County, Florida",1652.0,29.0,0.017554479418886198,11834,636.693,0.12300000000000001,34677,28284,6393,11996,1010,755,2483,1740,1850,2131,1004,634,231,158,35057,48458,18311,28839,29763,36399,11352,20017,4402,45,194,46,20,323,36399,20657,15742,1872,2100,1873,2475,2161,5185,4374,4317,1997,2285,4289,2771,700,40.6,1.7554479418886195,4.538586224896289,32.511882194565786,57.16883961344008,Florida,DeSoto,3,4248,3590,10973,865,7838,3135,434,20040,12888,3471,28639,7760,15666,10688,9345,0.8156414914785016,0.1843585085214984,0.0841947315771924,0.06293764588196066,0.20698566188729572,0.1450483494498166,0.15421807269089696,0.1776425475158386,0.08369456485495165,0.052850950316772255,0.01925641880626876,0.013171057019006336,0.3118766999093382,0.5499326904585291,0.12093738838979093,0.0012362977004862774,0.005329816753207504,0.0012637709827193055,0.0005494656446605676,0.008873870161268166,0.5675155910876672,0.4324844089123328,0.051429984340229135,0.0576938926893596,0.05145745762246216,0.06799637352674524,0.05936976290557432,0.14244896837825216,0.12016813648726615,0.11860215939998353,0.054864144619357666,0.06277644990246985,0.11783290749745873,0.07612846506772164,0.01923129756311986,0.3541180393464488,0.2992664221407136,0.9147215738579526,0.07210736912304101,0.6533844614871623,0.2613371123707903,0.011923404489134315,0.5505645759498887,0.35407566141926977,0.0953597626308415,0.7868073298716998,0.21319267012830026,0.4303964394626226,0.2936344405066073,0.2567378224676502
"Flagler County, Florida",2076.0,37.0,0.017822736030828516,23068,485.145,0.08800000000000001,106747,93210,13537,40629,2204,1539,4170,4380,6207,8846,5704,4924,1472,1183,53872,68685,27689,42014,33855,107139,10828,80249,11094,120,2701,14,306,1827,107139,51187,55952,4331,5068,5767,6053,4472,9312,10776,13127,7924,8729,18506,9682,3392,50.9,1.7822736030828517,1.9376697561112197,21.530908446037394,220.83913056921128,Florida,Flagler,1,7913,10587,33050,6396,18500,14550,2267,45779,48286,13074,75559,31580,35003,31827,36917,0.8731861316945675,0.12681386830543248,0.054246966452533914,0.037879347264269364,0.10263604814295207,0.10780476999187773,0.15277265007753082,0.2177262546456964,0.14039233060129466,0.12119422087671368,0.03623027886485023,0.02911713308228113,0.10106497167231354,0.7490176313013935,0.10354772771819784,0.0011200403214515725,0.0252102409020058,0.00013067137083601674,0.002856102819701509,0.017052613894100187,0.4777625327845136,0.5222374672154865,0.04042412193505633,0.04730303624263807,0.05382727111509348,0.056496700547886386,0.04174016931276193,0.08691512894464201,0.1005796208663512,0.12252307749745656,0.07395999589318547,0.08147359971625645,0.1727288849065233,0.09036858660245102,0.031659806419697775,0.19476236185975532,0.2605774200694085,0.8134583671761549,0.15742449974156392,0.4553397819291639,0.3581185852469911,0.021159428406089285,0.4272860489644294,0.4506855580134218,0.1220283930221488,0.7052427220713279,0.2947572779286721,0.3267064280980782,0.2970626942569933,0.3445710712252308
"Hendry County, Florida",2191.0,43.0,0.0196257416704701,10978,1156.229,0.12300000000000001,39475,29143,10332,12027,1123,721,1939,1435,1994,1848,1509,969,240,249,40728,56431,18900,33562,27355,40127,21219,13127,4407,571,324,0,87,392,40127,21437,18690,2840,2802,3319,2960,2921,5573,5030,5087,2571,1737,2968,1650,669,33.9,1.9625741670470105,5.460163979365515,27.35813791212899,34.70506275140997,Florida,Hendry,3,3783,3429,10569,1209,7212,3357,1050,25445,12363,2319,34840,5287,20415,12688,6355,0.738264724509183,0.261735275490817,0.09337324353537874,0.05994844932235802,0.1612205870125551,0.11931487486488734,0.1657936309969236,0.15365427787478175,0.1254676976802195,0.08056872037914692,0.019955101022698932,0.020703417311050142,0.5287960724699079,0.3271363421137887,0.10982630149276047,0.01422982032048247,0.008074363894634536,0.0,0.002168116230966681,0.009768983477459069,0.5342288234854338,0.4657711765145662,0.07077528845914223,0.06982829516285792,0.08271238816756797,0.07376579360530316,0.07279387943280086,0.1388840431629576,0.12535200737657934,0.12677249732100582,0.06407157275649812,0.04328756199067959,0.07396516061504722,0.041119445759712915,0.016672066189847234,0.3145422798702918,0.2851085058618109,0.878772761287104,0.10052382140184583,0.5996507857321027,0.27912197555500123,0.026166920028908216,0.6341116953672091,0.3080967926832308,0.05779151194956015,0.8682433274353927,0.13175667256460738,0.5087596879906298,0.3161960774540833,0.15837216836543974
"Indian River County, Florida",3714.0,125.0,0.03365643511039311,41504,502.784,0.076,149716,131642,18074,57403,2988,2751,6583,6729,8208,10695,6709,6579,2486,3675,52336,84405,35172,40580,33514,150984,18512,114195,13317,228,1929,58,76,2669,150984,72290,78694,6447,7330,6796,7661,7109,13465,13757,17784,10142,12758,24936,15117,7682,52.9,3.3656435110393113,2.4598632967731677,27.489005457531924,300.2959521384928,Florida,Indian River,2,12322,14937,44663,9065,27259,17404,3031,62565,65620,22799,103249,47735,48808,41683,52811,0.8792780998690854,0.12072190013091455,0.05205302858735606,0.04792432451265613,0.11468041739978747,0.117223838475341,0.14298904238454435,0.1863143041304461,0.11687542462937475,0.11461073463059422,0.04330784105360347,0.06402104419629638,0.12260901817411116,0.7563384199650294,0.08820139882371641,0.0015100937847718965,0.012776188205372754,0.0003841466645472368,0.0005033645949239653,0.017677369787527156,0.4787924548296508,0.5212075451703492,0.04269988872993165,0.04854819053674562,0.045011391935569335,0.050740475812006566,0.047084459280453565,0.0891816351401473,0.091115614899592,0.11778731521220792,0.06717268054893234,0.08449901976368357,0.16515657288189478,0.10012319186138928,0.050879563397446086,0.21465777049979967,0.26021288085988536,0.778060380119506,0.15791857568419768,0.474870651359685,0.3031897287598209,0.020074974831770245,0.41438165633444607,0.4346155884067186,0.1510027552588354,0.6838406718592699,0.31615932814073017,0.32326604143485405,0.2760756106607323,0.34977878450696764
